route,stop,date,boarding,deboarding
T,Alhambra Dr & Mace Blvd (EB),2012-10-25,0,1
T,Temple Dr & Balsam Pl (WB),2012-10-25,1,0
T,Mace Blvd & S El Macero Dr (SB),2012-10-26,0,1
T,Alhambra Dr & 5th St (EB),2012-10-26,0,6
T,14th St & Davis HS (WB),2012-10-26,50,0
T,Alhambra Dr & Arroyo Ave (EB),2012-10-26,0,1
T,Alhambra Dr & Mace Blvd (EB),2012-10-26,0,6
T,Tulip Ln & Cascade Pl (NB),2012-10-26,0,1
T,Almond Ln & Deodara St (WB),2012-10-26,0,1
T,Cowell Blvd & Schmeiser Ave (WB),2012-10-26,0,6
T,Alhambra & 5th/Verona (SB),2012-10-26,0,3
T,Cowell Blvd & Valdora St (WB),2012-10-26,1,1
T,Alhambra & 5th/Verona (SB),2012-10-29,0,2
T,Alhambra Dr & 5th St (WB),2012-10-29,3,0
T,Cowell Blvd & Schmeiser Ave (EB),2012-10-29,4,0
T,Mace Blvd & S El Macero Dr (SB),2012-10-29,0,1
T,Alhambra Dr & 5th St (EB),2012-10-29,0,8
T,Temple Dr & Balsam Pl (WB),2012-10-29,1,0
T,Alhambra Dr & Mace Blvd (WB),2012-10-29,4,0
T,Almond Ln & Meadowbrook Dr (WB),2012-10-29,0,2
T,Loyola Dr & Nutmeg Ln (EB),2012-10-29,0,1
T,Glide Dr & Schmeiser Ave (WB),2012-10-29,1,0
T,Alhambra Dr & Caceres Ct (WB),2012-10-29,2,0
T,Covell Blvd & J St (WB),2012-10-29,0,1
T,14th St & Davis HS (WB),2012-10-29,60,32
T,Temple Dr & Balsam Pl (EB),2012-10-29,0,1
T,Danbury St & Drummond Ave (NB),2012-10-29,0,1
T,Cowell Blvd & Schmeiser Ave (WB),2012-10-29,0,6
T,Alhambra Dr & Loyola Dr (WB),2012-10-29,1,0
T,Alhambra Dr & Arroyo Ave (EB),2012-10-29,0,1
T,Alhambra Dr & Loyola Dr (EB),2012-10-29,0,1
T,Cowell Blvd & Valdora St (WB),2012-10-29,0,1
T,Danbury St & Drummond Ave (SB),2012-10-29,2,0
T,Tulip Ln & Cascade Pl (NB),2012-10-29,0,1
T,Cowell Blvd & Valdora St (EB),2012-10-29,1,0
T,Cowell Blvd & El Cemonte Ave (EB),2012-10-29,1,0
T,Almond Ln & Meadowbrook Dr (EB),2012-10-29,2,0
T,Alhambra Dr & Mace Blvd (EB),2012-10-29,0,3
T,Alhambra Dr & 5th St (EB),2012-10-30,0,10
T,Alhambra Dr & Mace Blvd (WB),2012-10-30,5,0
T,Tulip Ln & Cascade Pl (NB),2012-10-30,0,1
T,Cowell Blvd & Valdora St (EB),2012-10-30,1,0
T,Alhambra Dr & Arroyo Ave (EB),2012-10-30,0,1
T,Tulip Ln & Cascade Pl (SB),2012-10-30,1,0
T,Cowell Blvd & El Cemonte Ave (EB),2012-10-30,1,0
T,Temple Dr & Balsam Pl (EB),2012-10-30,0,1
T,Alhambra Dr & Loyola Dr (WB),2012-10-30,1,0
T,Covell Blvd & J St (WB),2012-10-30,0,1
T,Alhambra Dr & Loyola Dr (EB),2012-10-30,0,3
T,Temple Dr & Balsam Pl (WB),2012-10-30,1,0
T,Alhambra Dr & 5th St (WB),2012-10-30,3,0
T,Cowell Blvd & Schmeiser Ave (EB),2012-10-30,2,0
T,Cowell Blvd & Schmeiser Ave (WB),2012-10-30,0,3
T,Danbury St & Drummond Ave (SB),2012-10-30,2,0
T,Mace Blvd & 2nd St (NB),2012-10-30,1,0
T,Almond Ln & Meadowbrook Dr (EB),2012-10-30,3,0
T,Alhambra Dr & Caceres Ct (WB),2012-10-30,2,0
T,14th St & Davis HS (WB),2012-10-30,58,18
T,Cowell Blvd & Valdora St (WB),2012-10-30,0,1
T,Alhambra & 5th/Verona (SB),2012-10-31,3,1
T,Alhambra Dr & Mace Blvd (WB),2012-10-31,3,0
T,Temple Dr & Balsam Pl (EB),2012-10-31,0,1
T,Covell Blvd & J St (WB),2012-10-31,1,1
T,Cowell Blvd & Schmeiser Ave (WB),2012-10-31,0,6
T,Alhambra Dr & 5th St (EB),2012-10-31,0,6
T,Lillard Dr & Farragut Cir (WB),2012-10-31,0,2
T,Alhambra Dr & Caceres Ct (WB),2012-10-31,1,0
T,Alhambra Dr & Arroyo Ave (EB),2012-10-31,1,2
T,14th St & Davis HS (WB),2012-10-31,36,22
T,Almond Ln & Meadowbrook Dr (WB),2012-10-31,0,1
T,Alhambra Dr & Mace Blvd (EB),2012-10-31,0,3
T,Covell Blvd & Pole Line Rd (EB),2012-10-31,0,2
V,West Village Sq & Town Square (NB),2012-10-01,0,254
V,Hutchison & Sage (SB),2012-10-01,36,8
V,Health Sciences Dist Lot 56 &  (SB),2012-10-01,70,47
V,Hutchison & California (WB),2012-10-01,82,465
V,West Village Sq & Community College (SB),2012-10-01,236,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-01,4,30
V,Hutchison & Sage (NB),2012-10-01,111,197
V,Hutchison Dr & Bioletti Way (EB),2012-10-01,30,110
V,Silo Terminal & Center Island (EB),2012-10-01,537,1
V,Hutchison Dr & Ext Center (WB),2012-10-01,1,4
V,Hutchison Dr & Health Sci Drive (EB),2012-10-01,2,9
V,West Village Sq & Community College (SB),2012-10-02,305,0
V,West Village Sq & Town Square (NB),2012-10-02,0,274
V,Hutchison & Sage (NB),2012-10-02,148,176
V,Hutchison Dr & Health Sci Drive (EB),2012-10-02,1,1
V,Hutchison Dr & Ext Center (WB),2012-10-02,2,9
V,Hutchison & Sage (SB),2012-10-02,38,15
V,Hutchison & California (WB),2012-10-02,113,462
V,Silo Terminal & Center Island (EB),2012-10-02,626,2
V,Hutchison Dr & Health Sci Dr (WB),2012-10-02,7,19
V,Hutchison Dr & Bioletti Way (EB),2012-10-02,9,167
V,Health Sciences Dist Lot 56 &  (SB),2012-10-02,64,56
V,Hutchison Dr & Ext Center (WB),2012-10-03,9,11
V,Hutchison & Sage (NB),2012-10-03,116,223
V,Hutchison Dr & Health Sci Drive (EB),2012-10-03,1,1
V,Health Sciences Dist Lot 56 &  (SB),2012-10-03,56,41
V,Hutchison Dr & Health Sci Dr (WB),2012-10-03,4,47
V,Hutchison & Sage (SB),2012-10-03,51,2
V,West Village Sq & Town Square (NB),2012-10-03,0,265
V,Hutchison & California (WB),2012-10-03,121,472
V,West Village Sq & Community College (SB),2012-10-03,298,0
V,Silo Terminal & Center Island (EB),2012-10-03,697,2
V,Hutchison Dr & Bioletti Way (EB),2012-10-03,72,172
V,Hutchison Dr & Bioletti Way (EB),2012-10-04,5,135
V,Hutchison & Sage (SB),2012-10-04,46,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-04,6,16
V,Hutchison & Sage (NB),2012-10-04,139,160
V,Hutchison Dr & Health Sci Drive (EB),2012-10-04,1,2
V,West Village Sq & Community College (SB),2012-10-04,289,0
V,Silo Terminal & Center Island (EB),2012-10-04,586,1
V,West Village Sq & Town Square (NB),2012-10-04,0,235
V,Hutchison & California (WB),2012-10-04,2,422
V,Health Sciences Dist Lot 56 &  (SB),2012-10-04,39,46
V,Hutchison Dr & Ext Center (WB),2012-10-04,0,14
V,Silo Terminal & Center Island (EB),2012-10-05,369,0
V,West Village Sq & Community College (SB),2012-10-05,181,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-05,2,20
V,Hutchison & California (WB),2012-10-05,71,343
V,Hutchison Dr & Bioletti Way (EB),2012-10-05,4,134
V,Hutchison Dr & Ext Center (WB),2012-10-05,4,10
V,Hutchison & Sage (SB),2012-10-05,39,0
V,West Village Sq & Town Square (NB),2012-10-05,0,148
V,Hutchison Dr & Health Sci Drive (EB),2012-10-05,2,1
V,Hutchison & Sage (NB),2012-10-05,66,127
V,Health Sciences Dist Lot 56 &  (SB),2012-10-05,31,13
V,Silo Terminal & Center Island (EB),2012-10-08,524,1
V,Hutchison Dr & Bioletti Way (EB),2012-10-08,2,97
V,Hutchison & Sage (NB),2012-10-08,78,173
V,Hutchison Dr & Health Sci Drive (EB),2012-10-08,0,1
V,West Village Sq & Town Square (NB),2012-10-08,0,261
V,Hutchison Dr & Ext Center (WB),2012-10-08,2,14
V,West Village Sq & Community College (SB),2012-10-08,215,0
V,Hutchison & Sage (SB),2012-10-08,46,0
V,Health Sciences Dist Lot 56 &  (SB),2012-10-08,60,40
V,Hutchison Dr & Health Sci Dr (WB),2012-10-08,5,27
V,Hutchison & California (WB),2012-10-08,0,441
V,Health Sciences Dist Lot 56 &  (SB),2012-10-09,47,34
V,Hutchison Dr & Ext Center (WB),2012-10-09,2,22
V,Hutchison & Sage (NB),2012-10-09,99,196
V,Silo Terminal & Center Island (EB),2012-10-09,630,0
V,West Village Sq & Town Square (NB),2012-10-09,0,262
V,West Village Sq & Community College (SB),2012-10-09,262,0
V,Hutchison Dr & Health Sci Drive (EB),2012-10-09,5,0
V,Hutchison & Sage (SB),2012-10-09,56,0
V,Hutchison & California (WB),2012-10-09,31,420
V,Hutchison Dr & Health Sci Dr (WB),2012-10-09,5,27
V,Hutchison Dr & Bioletti Way (EB),2012-10-09,6,110
V,Hutchison Dr & Health Sci Drive (EB),2012-10-10,1,0
V,Health Sciences Dist Lot 56 &  (SB),2012-10-10,81,30
V,Hutchison Dr & Health Sci Dr (WB),2012-10-10,6,31
V,West Village Sq & Town Square (NB),2012-10-10,0,288
V,Hutchison Dr & Bioletti Way (EB),2012-10-10,11,210
V,Silo Terminal & Center Island (EB),2012-10-10,636,2
V,Hutchison Dr & Ext Center (WB),2012-10-10,3,12
V,West Village Sq & Community College (SB),2012-10-10,305,0
V,Hutchison & Sage (SB),2012-10-10,55,0
V,Hutchison & Sage (NB),2012-10-10,144,188
V,Hutchison & California (WB),2012-10-10,0,483
V,West Village Sq & Community College (SB),2012-10-11,357,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-11,17,18
V,Hutchison & Sage (SB),2012-10-11,78,20
V,Hutchison Dr & Health Sci Drive (EB),2012-10-11,3,1
V,Hutchison & Sage (NB),2012-10-11,163,211
V,Silo Terminal & Center Island (EB),2012-10-11,645,2
V,Hutchison Dr & Ext Center (WB),2012-10-11,7,12
V,Health Sciences Dist Lot 56 &  (SB),2012-10-11,50,55
V,Hutchison Dr & Bioletti Way (EB),2012-10-11,1,186
V,West Village Sq & Town Square (NB),2012-10-11,3,284
V,Hutchison & California (WB),2012-10-11,0,501
V,Silo Terminal & Center Island (EB),2012-10-12,325,4
V,Hutchison Dr & Ext Center (WB),2012-10-12,0,7
V,Health Sciences Dist Lot 56 &  (SB),2012-10-12,23,12
V,Hutchison & California (WB),2012-10-12,89,154
V,Hutchison Dr & Health Sci Dr (WB),2012-10-12,1,8
V,Hutchison Dr & Bioletti Way (EB),2012-10-12,11,73
V,West Village Sq & Town Square (NB),2012-10-12,0,139
V,Hutchison & Sage (NB),2012-10-12,39,141
V,West Village Sq & Community College (SB),2012-10-12,86,0
V,Hutchison Dr & Health Sci Drive (EB),2012-10-12,2,0
V,Hutchison & Sage (SB),2012-10-12,28,0
V,Hutchison Dr & Bioletti Way (EB),2012-10-15,18,167
V,West Village Sq & Town Square (NB),2012-10-15,0,278
V,Health Sciences Dist Lot 56 &  (SB),2012-10-15,70,33
V,Hutchison Dr & Health Sci Dr (WB),2012-10-15,5,39
V,West Village Sq & Community College (SB),2012-10-15,235,0
V,Silo Terminal & Center Island (EB),2012-10-15,651,1
V,Hutchison & Sage (SB),2012-10-15,53,1
V,Hutchison & Sage (NB),2012-10-15,129,217
V,Hutchison Dr & Ext Center (WB),2012-10-15,2,14
V,Hutchison & California (WB),2012-10-15,19,386
V,Silo Terminal & Center Island (EB),2012-10-16,624,0
V,West Village Sq & Community College (SB),2012-10-16,283,0
V,West Village Sq & Town Square (NB),2012-10-16,0,231
V,Health Sciences Dist Lot 56 &  (SB),2012-10-16,36,44
V,Hutchison & California (WB),2012-10-16,0,348
V,Hutchison Dr & Health Sci Dr (WB),2012-10-16,5,19
V,Hutchison Dr & Health Sci Drive (EB),2012-10-16,1,2
V,Hutchison Dr & Ext Center (WB),2012-10-16,3,9
V,Hutchison Dr & Bioletti Way (EB),2012-10-16,51,209
V,Hutchison & Sage (SB),2012-10-16,56,0
V,Hutchison & Sage (NB),2012-10-16,130,187
V,Hutchison Dr & Ext Center (WB),2012-10-17,1,9
V,Hutchison Dr & Health Sci Dr (WB),2012-10-17,5,35
V,Silo Terminal & Center Island (EB),2012-10-17,647,1
V,Hutchison & Sage (SB),2012-10-17,70,1
V,Health Sciences Dist Lot 56 &  (SB),2012-10-17,57,42
V,Hutchison & Sage (NB),2012-10-17,144,226
V,Hutchison Dr & Bioletti Way (EB),2012-10-17,0,174
V,West Village Sq & Town Square (NB),2012-10-17,0,273
V,Hutchison Dr & Health Sci Drive (EB),2012-10-17,8,3
V,Hutchison & California (WB),2012-10-17,21,487
V,West Village Sq & Community College (SB),2012-10-17,311,0
V,Hutchison Dr & Health Sci Drive (EB),2012-10-18,2,5
V,Health Sciences Dist Lot 56 &  (SB),2012-10-18,44,51
V,Hutchison Dr & Bioletti Way (EB),2012-10-18,27,169
V,Hutchison & Sage (SB),2012-10-18,74,3
V,Hutchison & Sage (NB),2012-10-18,131,227
V,Hutchison Dr & Ext Center (WB),2012-10-18,5,5
V,West Village Sq & Town Square (NB),2012-10-18,0,275
V,Silo Terminal & Center Island (EB),2012-10-18,537,2
V,Hutchison Dr & Health Sci Dr (WB),2012-10-18,5,21
V,West Village Sq & Community College (SB),2012-10-18,274,0
V,Hutchison & California (WB),2012-10-18,11,431
V,West Village Sq & Town Square (NB),2012-10-19,0,142
V,Hutchison Dr & Health Sci Drive (EB),2012-10-19,0,1
V,Hutchison Dr & Health Sci Dr (WB),2012-10-19,1,12
V,Hutchison & Sage (NB),2012-10-19,94,162
V,Hutchison & California (WB),2012-10-19,84,309
V,Health Sciences Dist Lot 56 &  (SB),2012-10-19,33,21
V,Hutchison Dr & Bioletti Way (EB),2012-10-19,1,111
V,Hutchison Dr & Ext Center (WB),2012-10-19,0,8
V,Hutchison & Sage (SB),2012-10-19,51,0
V,Silo Terminal & Center Island (EB),2012-10-19,389,8
V,West Village Sq & Community College (SB),2012-10-19,179,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-22,5,40
V,Health Sciences Dist Lot 56 &  (SB),2012-10-22,65,50
V,Hutchison & Sage (SB),2012-10-22,73,1
V,West Village Sq & Community College (SB),2012-10-22,361,0
V,Hutchison Dr & Bioletti Way (EB),2012-10-22,95,250
V,Hutchison Dr & Ext Center (WB),2012-10-22,3,18
V,West Village Sq & Town Square (NB),2012-10-22,0,318
V,Hutchison & California (WB),2012-10-22,40,476
V,Hutchison & Sage (NB),2012-10-22,159,273
V,Silo Terminal & Center Island (EB),2012-10-22,825,12
V,Hutchison & California (WB),2012-10-23,1,545
V,Hutchison & Sage (SB),2012-10-23,93,1
V,West Village Sq & Town Square (NB),2012-10-23,0,357
V,Health Sciences Dist Lot 56 &  (SB),2012-10-23,57,46
V,Hutchison Dr & Ext Center (WB),2012-10-23,7,12
V,West Village Sq & Community College (SB),2012-10-23,346,0
V,Hutchison Dr & Bioletti Way (EB),2012-10-23,45,253
V,Hutchison Dr & Health Sci Dr (WB),2012-10-23,8,41
V,Hutchison & Sage (NB),2012-10-23,167,284
V,Silo Terminal & Center Island (EB),2012-10-23,765,0
V,Hutchison Dr & Health Sci Drive (EB),2012-10-23,21,4
V,Hutchison & California (WB),2012-10-24,1,507
V,Hutchison Dr & Ext Center (WB),2012-10-24,2,6
V,West Village Sq & Community College (SB),2012-10-24,341,0
V,Health Sciences Dist Lot 56 &  (SB),2012-10-24,66,46
V,Hutchison Dr & Health Sci Dr (WB),2012-10-24,12,34
V,West Village Sq & Town Square (NB),2012-10-24,0,341
V,Hutchison & Sage (SB),2012-10-24,99,5
V,Hutchison Dr & Bioletti Way (EB),2012-10-24,129,247
V,Silo Terminal & Center Island (EB),2012-10-24,733,1
V,Hutchison Dr & Health Sci Drive (EB),2012-10-24,4,2
V,Hutchison & Sage (NB),2012-10-24,154,271
V,Hutchison Dr & Health Sci Drive (EB),2012-10-25,7,4
V,Hutchison & California (WB),2012-10-25,0,419
V,Hutchison Dr & Ext Center (WB),2012-10-25,6,7
V,Silo Terminal & Center Island (EB),2012-10-25,679,0
V,West Village Sq & Community College (SB),2012-10-25,257,0
V,Hutchison Dr & Bioletti Way (EB),2012-10-25,37,220
V,West Village Sq & Town Square (NB),2012-10-25,8,269
V,Hutchison & Sage (NB),2012-10-25,133,238
V,Hutchison Dr & Health Sci Dr (WB),2012-10-25,4,28
V,Health Sciences Dist Lot 56 &  (SB),2012-10-25,54,39
V,Hutchison & Sage (SB),2012-10-25,67,1
V,Hutchison Dr & Bioletti Way (EB),2012-10-26,0,164
V,Silo Terminal & Center Island (EB),2012-10-26,406,0
V,Hutchison & Sage (SB),2012-10-26,55,0
V,Hutchison Dr & Ext Center (WB),2012-10-26,3,11
V,West Village Sq & Community College (SB),2012-10-26,203,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-26,4,19
V,Hutchison Dr & Health Sci Drive (EB),2012-10-26,2,3
V,Hutchison & California (WB),2012-10-26,61,352
V,Health Sciences Dist Lot 56 &  (SB),2012-10-26,39,28
V,Hutchison & Sage (NB),2012-10-26,128,174
V,West Village Sq & Town Square (NB),2012-10-26,0,165
V,Hutchison & California (WB),2012-10-29,6,465
V,Hutchison & Sage (NB),2012-10-29,139,225
V,Silo Terminal & Center Island (EB),2012-10-29,630,5
V,Hutchison & Sage (SB),2012-10-29,55,1
V,Hutchison Dr & Ext Center (WB),2012-10-29,3,14
V,West Village Sq & Town Square (NB),2012-10-29,0,309
V,Hutchison Dr & Bioletti Way (EB),2012-10-29,3,175
V,Hutchison Dr & Health Sci Dr (WB),2012-10-29,9,36
V,Hutchison Dr & Health Sci Drive (EB),2012-10-29,1,2
V,West Village Sq & Community College (SB),2012-10-29,271,0
V,Health Sciences Dist Lot 56 &  (SB),2012-10-29,87,38
V,Hutchison & California (WB),2012-10-30,82,442
V,Hutchison Dr & Health Sci Dr (WB),2012-10-30,10,26
V,Hutchison & Sage (NB),2012-10-30,160,248
V,West Village Sq & Community College (SB),2012-10-30,275,0
V,Health Sciences Dist Lot 56 &  (SB),2012-10-30,54,44
V,Hutchison & Sage (SB),2012-10-30,64,3
V,Hutchison Dr & Bioletti Way (EB),2012-10-30,84,227
V,Silo Terminal & Center Island (EB),2012-10-30,693,4
V,Hutchison Dr & Health Sci Drive (EB),2012-10-30,3,3
V,West Village Sq & Town Square (NB),2012-10-30,0,301
V,Hutchison Dr & Ext Center (WB),2012-10-30,5,6
V,Hutchison & Sage (NB),2012-10-31,135,239
V,West Village Sq & Town Square (NB),2012-10-31,0,328
V,Hutchison & California (WB),2012-10-31,31,450
V,Hutchison Dr & Bioletti Way (EB),2012-10-31,72,230
V,Hutchison & Sage (SB),2012-10-31,85,1
V,West Village Sq & Community College (SB),2012-10-31,311,0
V,Hutchison Dr & Ext Center (WB),2012-10-31,0,2
V,Health Sciences Dist Lot 56 &  (SB),2012-10-31,69,38
V,Silo Terminal & Center Island (EB),2012-10-31,634,0
V,Hutchison Dr & Health Sci Dr (WB),2012-10-31,4,31
V,Hutchison Dr & Health Sci Drive (EB),2012-10-31,5,3
W,Cowell Blvd & Research Park S Dr (WB),2012-10-01,64,8
W,Lillard Dr & Cowell Blvd (EB),2012-10-01,43,45
W,1st St & D St (WB),2012-10-01,3,15
W,Hutchison Dr & A St (EB),2012-10-01,11,4
W,1st St & C St (EB),2012-10-01,25,19
W,A St & Hutchison (SB),2012-10-01,8,208
W,Hutchison Dr & Art Building (EB),2012-10-01,273,19
W,Cowell Blvd & Drew Ave (EB),2012-10-01,14,487
W,Lillard & Drummond (EB),2012-10-01,95,95
W,Hutchison & Shields Library (WB),2012-10-01,10,467
W,Lillard Dr & Evans Ct (EB),2012-10-01,89,101
W,Hutchison & California (WB),2012-10-01,0,798
W,Richards Blvd & Olive Dr (NB),2012-10-01,63,8
W,Cowell Blvd & Drew Ave (WB),2012-10-01,450,4
W,Cowell Blvd & Valdora St (EB),2012-10-01,54,527
W,Silo Terminal & Center Island (EB),2012-10-01,1186,4
W,Cowell Blvd & Valdora St (WB),2012-10-01,441,19
W,Cowell Blvd & Halsey Cir (WB),2012-10-01,25,12
W,Cowell Blvd & Research Park S Dr (EB),2012-10-01,22,122
W,Richards Blvd & Olive Dr (SB),2012-10-01,14,63
W,Drummond & Albany (NB),2012-10-01,44,29
W,Silo Terminal & Center Island (EB),2012-10-02,1280,1
W,Hutchison Dr & Art Building (EB),2012-10-02,290,11
W,Hutchison & California (WB),2012-10-02,0,947
W,Lillard & Drummond (EB),2012-10-02,103,84
W,1st St & C St (EB),2012-10-02,35,21
W,Cowell Blvd & Valdora St (WB),2012-10-02,546,9
W,A St & Hutchison (SB),2012-10-02,8,223
W,Cowell Blvd & Drew Ave (EB),2012-10-02,34,475
W,Hutchison & Shields Library (WB),2012-10-02,13,474
W,Cowell Blvd & Valdora St (EB),2012-10-02,86,565
W,Cowell Blvd & Drew Ave (WB),2012-10-02,459,8
W,Richards Blvd & Olive Dr (SB),2012-10-02,22,85
W,Cowell Blvd & Halsey Cir (WB),2012-10-02,20,10
W,Richards Blvd & Olive Dr (NB),2012-10-02,84,11
W,1st St & D St (WB),2012-10-02,17,27
W,Cowell Blvd & Research Park S Dr (WB),2012-10-02,79,6
W,Cowell Blvd & Research Park S Dr (EB),2012-10-02,26,125
W,Hutchison Dr & A St (EB),2012-10-02,10,1
W,Lillard Dr & Cowell Blvd (EB),2012-10-02,43,45
W,Lillard Dr & Evans Ct (EB),2012-10-02,89,89
W,Drummond & Albany (NB),2012-10-02,43,29
W,Cowell Blvd & Drew Ave (EB),2012-10-03,49,430
W,Richards Blvd & Olive Dr (SB),2012-10-03,19,76
W,Cowell Blvd & Halsey Cir (WB),2012-10-03,19,6
W,Lillard & Drummond (EB),2012-10-03,108,89
W,Cowell Blvd & Valdora St (EB),2012-10-03,71,497
W,Cowell Blvd & Research Park S Dr (EB),2012-10-03,28,125
W,Drummond & Albany (NB),2012-10-03,33,37
W,Hutchison Dr & A St (EB),2012-10-03,13,3
W,Lillard Dr & Cowell Blvd (EB),2012-10-03,48,50
W,Hutchison & Shields Library (WB),2012-10-03,15,428
W,Hutchison Dr & Art Building (EB),2012-10-03,272,9
W,Richards Blvd & Olive Dr (NB),2012-10-03,68,3
W,Silo Terminal & Center Island (EB),2012-10-03,1272,6
W,1st St & D St (WB),2012-10-03,21,20
W,Cowell Blvd & Valdora St (WB),2012-10-03,452,9
W,1st St & C St (EB),2012-10-03,38,19
W,Hutchison & California (WB),2012-10-03,0,828
W,Lillard Dr & Evans Ct (EB),2012-10-03,104,105
W,Cowell Blvd & Research Park S Dr (WB),2012-10-03,87,21
W,A St & Hutchison (SB),2012-10-03,17,221
W,Cowell Blvd & Drew Ave (WB),2012-10-03,394,5
W,Lillard Dr & Cowell Blvd (EB),2012-10-04,36,35
W,Hutchison Dr & A St (EB),2012-10-04,13,0
W,Cowell Blvd & Drew Ave (EB),2012-10-04,14,399
W,A St & Hutchison (SB),2012-10-04,7,210
W,Lillard & Drummond (EB),2012-10-04,116,90
W,Cowell Blvd & Research Park S Dr (WB),2012-10-04,85,7
W,Hutchison & Shields Library (WB),2012-10-04,4,393
W,Richards Blvd & Olive Dr (SB),2012-10-04,18,76
W,Hutchison Dr & Art Building (EB),2012-10-04,234,7
W,1st St & C St (EB),2012-10-04,23,13
W,Cowell Blvd & Research Park S Dr (EB),2012-10-04,21,122
W,Drummond & Albany (NB),2012-10-04,44,38
W,Cowell Blvd & Halsey Cir (WB),2012-10-04,21,9
W,Lillard Dr & Evans Ct (EB),2012-10-04,95,88
W,1st St & D St (WB),2012-10-04,3,23
W,Cowell Blvd & Drew Ave (WB),2012-10-04,458,4
W,Silo Terminal & Center Island (EB),2012-10-04,1175,1
W,Cowell Blvd & Valdora St (EB),2012-10-04,64,477
W,Richards Blvd & Olive Dr (NB),2012-10-04,65,3
W,Cowell Blvd & Valdora St (WB),2012-10-04,538,4
W,Hutchison & California (WB),2012-10-04,21,924
W,Hutchison Dr & Art Building (EB),2012-10-05,119,3
W,Lillard Dr & Cowell Blvd (EB),2012-10-05,25,43
W,Hutchison & California (WB),2012-10-05,3,707
W,Hutchison & Shields Library (WB),2012-10-05,9,331
W,Cowell Blvd & Halsey Cir (WB),2012-10-05,19,3
W,A St & Hutchison (SB),2012-10-05,5,103
W,Cowell Blvd & Valdora St (EB),2012-10-05,44,306
W,Richards Blvd & Olive Dr (SB),2012-10-05,17,42
W,Cowell Blvd & Research Park S Dr (EB),2012-10-05,18,66
W,Drummond & Albany (NB),2012-10-05,19,21
W,1st St & D St (WB),2012-10-05,6,24
W,Lillard & Drummond (EB),2012-10-05,86,62
W,Richards Blvd & Olive Dr (NB),2012-10-05,40,10
W,Cowell Blvd & Drew Ave (EB),2012-10-05,7,295
W,Lillard Dr & Evans Ct (EB),2012-10-05,75,60
W,Cowell Blvd & Valdora St (WB),2012-10-05,305,6
W,Cowell Blvd & Research Park S Dr (WB),2012-10-05,58,2
W,1st St & C St (EB),2012-10-05,46,23
W,Cowell Blvd & Drew Ave (WB),2012-10-05,381,6
W,Hutchison Dr & A St (EB),2012-10-05,6,4
W,Silo Terminal & Center Island (EB),2012-10-05,874,3
W,Richards Blvd & Olive Dr (SB),2012-10-06,6,10
W,Cowell Blvd & Drew Ave (WB),2012-10-06,60,1
W,Lillard Dr & Cowell Blvd (EB),2012-10-06,1,3
W,1st St & C St (EB),2012-10-06,23,12
W,Hutchison & California (WB),2012-10-06,0,96
W,Richards Blvd & Olive Dr (NB),2012-10-06,15,4
W,Drummond & Albany (NB),2012-10-06,2,2
W,Silo Terminal & Center Island (EB),2012-10-06,89,2
W,Lillard Dr & Evans Ct (EB),2012-10-06,7,6
W,Cowell Blvd & Research Park S Dr (WB),2012-10-06,12,2
W,Cowell Blvd & Drew Ave (EB),2012-10-06,3,40
W,Cowell Blvd & Valdora St (WB),2012-10-06,62,7
W,A St & Hutchison (SB),2012-10-06,0,16
W,Hutchison & Shields Library (WB),2012-10-06,1,47
W,Hutchison Dr & Art Building (EB),2012-10-06,19,2
W,Cowell Blvd & Research Park S Dr (EB),2012-10-06,7,16
W,1st St & D St (WB),2012-10-06,10,44
W,Lillard & Drummond (EB),2012-10-06,10,3
W,Cowell Blvd & Halsey Cir (WB),2012-10-06,2,0
W,Cowell Blvd & Valdora St (EB),2012-10-06,3,62
W,Cowell Blvd & Research Park S Dr (WB),2012-10-07,3,5
W,Lillard & Drummond (EB),2012-10-07,8,6
W,Silo Terminal & Center Island (EB),2012-10-07,66,0
W,Hutchison & California (WB),2012-10-07,0,60
W,Hutchison Dr & Art Building (EB),2012-10-07,14,0
W,Richards Blvd & Olive Dr (NB),2012-10-07,9,5
W,Lillard Dr & Evans Ct (EB),2012-10-07,3,4
W,Cowell Blvd & Valdora St (WB),2012-10-07,46,4
W,1st St & C St (EB),2012-10-07,8,6
W,1st St & D St (WB),2012-10-07,3,17
W,Cowell Blvd & Valdora St (EB),2012-10-07,7,40
W,Richards Blvd & Olive Dr (SB),2012-10-07,5,4
W,Cowell Blvd & Drew Ave (EB),2012-10-07,0,31
W,Cowell Blvd & Halsey Cir (WB),2012-10-07,3,0
W,A St & Hutchison (SB),2012-10-07,0,5
W,Cowell Blvd & Research Park S Dr (EB),2012-10-07,4,7
W,Cowell Blvd & Drew Ave (WB),2012-10-07,26,0
W,Drummond & Albany (NB),2012-10-07,1,2
W,Lillard Dr & Cowell Blvd (EB),2012-10-07,0,1
W,Hutchison & Shields Library (WB),2012-10-07,0,34
